id,prefix,question,golden_code,answer,unit,topic,official_cot,is_augmented,question_source,cot_source,answer_source,unit_source,topic_source,prefix_source,golden_code_source
NL403,NL,"In an ideal LC circuit, a capacitor C = 15 μF is initially charged to 80 V. Calculate the total oscillation energy in mJ.","C = 15e-6
U = 80
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",48,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL404,NL,"In an ideal LC circuit, a capacitor C = 20 μF is initially charged to 100 V. Calculate the total oscillation energy in mJ.","C = 20e-6
U = 100
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",100,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL405,NL,"In an ideal LC circuit, a capacitor C = 25 μF is initially charged to 120 V. Calculate the total oscillation energy in mJ.","C = 25e-6
U = 120
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",180,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL406,NL,"In an ideal LC circuit, a capacitor C = 30 μF is initially charged to 40 V. Calculate the total oscillation energy in mJ.","C = 30e-6
U = 40
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",24,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL407,NL,"In an ideal LC circuit, a capacitor C = 35 μF is initially charged to 60 V. Calculate the total oscillation energy in mJ.","C = 35e-6
U = 60
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",63,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL408,NL,"In an ideal LC circuit, a capacitor C = 40 μF is initially charged to 80 V. Calculate the total oscillation energy in mJ.","C = 40e-6
U = 80
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",128,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL409,NL,"In an ideal LC circuit, a capacitor C = 5 μF is initially charged to 100 V. Calculate the total oscillation energy in mJ.","C = 5e-6
U = 100
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",25,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL410,NL,"In an ideal LC circuit, a capacitor C = 10 μF is initially charged to 120 V. Calculate the total oscillation energy in mJ.","C = 10e-6
U = 120
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",72,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL411,NL,"In an ideal LC circuit, a capacitor C = 15 μF is initially charged to 40 V. Calculate the total oscillation energy in mJ.","C = 15e-6
U = 40
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",12,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL412,NL,"In an ideal LC circuit, a capacitor C = 20 μF is initially charged to 60 V. Calculate the total oscillation energy in mJ.","C = 20e-6
U = 60
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",36,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL413,NL,"In an ideal LC circuit, a capacitor C = 25 μF is initially charged to 80 V. Calculate the total oscillation energy in mJ.","C = 25e-6
U = 80
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",80,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL414,NL,"In an ideal LC circuit, a capacitor C = 30 μF is initially charged to 100 V. Calculate the total oscillation energy in mJ.","C = 30e-6
U = 100
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",150,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL415,NL,"In an ideal LC circuit, a capacitor C = 35 μF is initially charged to 120 V. Calculate the total oscillation energy in mJ.","C = 35e-6
U = 120
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",252,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL416,NL,"In an ideal LC circuit, a capacitor C = 40 μF is initially charged to 40 V. Calculate the total oscillation energy in mJ.","C = 40e-6
U = 40
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",32,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL417,NL,"In an ideal LC circuit, a capacitor C = 5 μF is initially charged to 60 V. Calculate the total oscillation energy in mJ.","C = 5e-6
U = 60
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",9,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL418,NL,"In an ideal LC circuit, a capacitor C = 10 μF is initially charged to 80 V. Calculate the total oscillation energy in mJ.","C = 10e-6
U = 80
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",32,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL419,NL,"In an ideal LC circuit, a capacitor C = 15 μF is initially charged to 100 V. Calculate the total oscillation energy in mJ.","C = 15e-6
U = 100
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",75,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL420,NL,"In an ideal LC circuit, a capacitor C = 20 μF is initially charged to 120 V. Calculate the total oscillation energy in mJ.","C = 20e-6
U = 120
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",144,mJ,LC_oscillation,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL421,NL,An inductor with inductance L = 0.2 H carries a current I = 1 A. Calculate the magnetic field energy in mJ.,"L = 0.2
I = 1.0
E_mJ = 0.5 * L * I**2 * 1000

final_result = round(E_mJ, 3)
final_result
",100,mJ,induction,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL422,NL,An inductor with inductance L = 0.25 H carries a current I = 1.5 A. Calculate the magnetic field energy in mJ.,"L = 0.25
I = 1.5
E_mJ = 0.5 * L * I**2 * 1000

final_result = round(E_mJ, 3)
final_result
",281.25,mJ,induction,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL423,NL,An inductor with inductance L = 0.3 H carries a current I = 2 A. Calculate the magnetic field energy in mJ.,"L = 0.30000000000000004
I = 2.0
E_mJ = 0.5 * L * I**2 * 1000

final_result = round(E_mJ, 3)
final_result
",600,mJ,induction,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL424,NL,An inductor with inductance L = 0.35 H carries a current I = 2.5 A. Calculate the magnetic field energy in mJ.,"L = 0.35
I = 2.5
E_mJ = 0.5 * L * I**2 * 1000

final_result = round(E_mJ, 3)
final_result
",1093.75,mJ,induction,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL425,NL,An inductor with inductance L = 0.1 H carries a current I = 3 A. Calculate the magnetic field energy in mJ.,"L = 0.1
I = 3.0
E_mJ = 0.5 * L * I**2 * 1000

final_result = round(E_mJ, 3)
final_result
",450,mJ,induction,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL426,NL,An inductor with inductance L = 0.15 H carries a current I = 1 A. Calculate the magnetic field energy in mJ.,"L = 0.15000000000000002
I = 1.0
E_mJ = 0.5 * L * I**2 * 1000

final_result = round(E_mJ, 3)
final_result
",75,mJ,induction,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL427,NL,A capacitor with capacitance C = 20 μF is charged to U = 75 V. Calculate the electric field energy in mJ.,"C = 20e-6
U = 75
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",56.25,mJ,capacitor,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL428,NL,A capacitor with capacitance C = 30 μF is charged to U = 100 V. Calculate the electric field energy in mJ.,"C = 30e-6
U = 100
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",150,mJ,capacitor,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL429,NL,A capacitor with capacitance C = 40 μF is charged to U = 125 V. Calculate the electric field energy in mJ.,"C = 40e-6
U = 125
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",312.5,mJ,capacitor,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
NL430,NL,A capacitor with capacitance C = 50 μF is charged to U = 150 V. Calculate the electric field energy in mJ.,"C = 50e-6
U = 150
E_mJ = 0.5 * C * U**2 * 1000

final_result = round(E_mJ, 3)
final_result
",562.5,mJ,capacitor,,true,augmented_synthetic_disclose,none_no_official_cot_use_solver_trace_or_qwen_disclosed,augmented_synthetic_verified,augmented_synthetic_verified,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
