id,prefix,topic,answer,unit,reject_reason,detail,question
LD062,LD,electrostatics_field,20000,V/m,constant_answer_code,,"Two electric charges q1 = 5 × 10^-9 C and q2 = –5 × 10^-9 C are placed at two points separated by 10 cm in a vacuum. Calculate the magnitude of the electric field strength at a point located on the straight line passing through the two charges, and which is 5 cm from q1 and 15 cm from q2."
LD063,LD,electrostatics_field,0.7031 × 10^-3,V/m,constant_answer_code,,"Two electric charges, q1 = 5 × 10^-16 C and q2 = –5 × 10^-16 C, are placed at vertices B and C of an equilateral triangle ABC with sides of 8 cm in the air. What is the magnitude of the electric field strength at vertex A of triangle ABC?"
LD064,LD,electrostatics_field,10000,V/m,constant_answer_code,,"Two point charges, q1 = 0.5 nC and q2 = –0.5 nC, are placed at points A and B, 6 cm apart in air. What is the magnitude of the electric field strength at the midpoint of AB?"
LD066,LD,electrostatics_field,2000,V/m,constant_answer_code,,"Two point charges q1 = 2 × 10⁻² μC and q2 = –2 × 10⁻² μC are placed at two points A and B, separated by a distance a = 30 cm, in air. What is the magnitude of the electric field strength at point M, which is equidistant from A and B by a distance a = 30 cm?"
LD067,LD,electrostatics_field,9.8 × 10^5,N/C,constant_answer_code,,"Determine the electric field vector produced by a system of two point charges, q1 = 2 × 10^-7 C and q2 = -4 × 10^-7 C, at the midpoint of the line segment connecting the two charges. The two charges are separated by 10 cm and are located in alcohol, which has a dielectric constant ε = 2.2."
LD068,LD,electrostatics_field,538,N/C,constant_answer_code,,"Three equal positive point charges, q = 5 × 10^-9 C, are placed at three vertices of a square with side length a = 40 cm. What is the magnitude of the electric field at the fourth vertex of the square?"
LD069,LD,electrostatics_field,9000,N/C,constant_answer_code,,"Two charges, q1 = 4 × 10^-10 C and q2 = -4 × 10^-10 C, are placed at points A and B in the air, with the distance AB = a = 2 cm. Determine the electric field vector at point N such that A, B, and N form an equilateral triangle."
LD070,LD,electrostatics_field,4.5 × 10^5,V/m,constant_answer_code,,"Two point charges q1 = -10^-6 C and q2 = 10^-6 C are placed at points A and B, separated by 40 cm in air. What is the resultant electric field strength at the midpoint M of AB? 
Hai điện tích điểm q1 = -10^-6 C, q2 = 10^-6 C đặt tại hai điểm A and B cách nhau 40 cm trong No khí. Cường độ điện trường tổng hợp tại trung điểm M của AB là."
LD072,LD,electrostatics_field,10000,V/m,constant_answer_code,,"Two point charges, q1 = 0.5 nC and q2 = −0.5 nC, are placed at points A and B respectively. The points are separated by a distance a = 6 cm in the air. Determine the electric field strength E at point M, where M is the midpoint of AB."
LD073,LD,electrostatics_field,937.5,V/m,constant_answer_code,,"There are two point charges, q1 = 0.5 nC and q2 = −0.5 nC, respectively placed at points A and B, separated by a distance a = 6 cm in the air. Determine the electric field strength E at point C, which is 6 cm from A and 12 cm from B."
LD074,LD,electrostatics_field,2160,V/m,constant_answer_code,,"There are two point charges q1 = 0.5 nC and q2 = −0.5 nC, respectively placed at points A and B, separated by a distance a = 6 cm in air. Determine the electric field strength E at point M, which is located on the perpendicular bisector of AB and 4 cm away from AB."
LD075,LD,electrostatics_field,18,cm,constant_answer_code,,"Two charges, q1 = 8 × 10^-9 C and q2 = −2 × 10^-9 C, are placed at points A and B, separated by 9 cm in a vacuum. Let C be the point where the net electric field is zero. What is the distance from A to C?"
LD076,LD,electrostatics_field,-4 × 10^-7,C,constant_answer_code,,"At the three vertices A, B, and C of a square ABCD with side length 6 cm in a vacuum, three point charges are placed: q1 = q3 = 2 × 10^-7 C and q2 = -4 × 10^-7 C. Determine the charge q4 placed at D such that the net electric field strength caused by the system of charges at the center O is zero."
LD077,LD,electrostatics_field,E1 = (3/4)E2,-,non_numeric_or_unitless,,"Two test charges q1 and q2 (q1 = 4q2) are placed at points A and B respectively in an electric field. The force acting on q1 is F1, and the force acting on q2 is F2 (with F1 = 3F2). Let E1 and E2 be the electric field strengths at A and B respectively. What is the relationship between E1 and E2?"
LD079,LD,electrostatics_field,0,V/m,constant_answer_code,,"Two electric charges, q1 = q2 = 5 × 10^-9 C, are placed 10 cm apart in a vacuum. What is the magnitude of the electric field strength at the midpoint of the line segment connecting the two charges?"
LD083,LD,electrostatics_field,9.6 × 10^2,V/m,constant_answer_code,,"Three positive charges, q1 = q2 = q3 = q = 5 × 10^-9 C, are placed at three consecutive vertices of a square with side length a = 30 cm in the air. What is the magnitude of the electric field at the fourth vertex?"
LD084,LD,electrostatics_field,0,V/m,constant_answer_code,,Three identical charges Q are fixed at the three vertices of an equilateral triangle with side 'a'. What is the magnitude of the electric field intensity at the center of the triangle?
LD085,LD,electrostatics_field,2 × sqrt(2) × k × q / a^2,-,non_numeric_or_unitless,,"At the three vertices of a right isosceles triangle ABC, with AB = AC = a, three positive charges qA = qB = q and qC = 2q are placed in a vacuum. What is the expression for the electric field intensity at H, which is the foot of the altitude dropped from the right-angle vertex A to the hypotenuse BC?"
LD087,LD,electrostatics_field,-2\sqrt{2} x q,-,non_numeric_or_unitless,,Given a square ABCD with side length 'a'. Charges q1 = q3 = q are placed at A and C. What charge must be placed at B so that the electric field at D is zero?
LD088,LD,electrostatics_field,73718,V/m,constant_answer_code,,"Given two electric charges q1 = 4.1 × 10^-10 C and q2 = −4.1 × 10^-10 C, located at points A and B in the air, separated by a distance AB = 2 cm. Determine the magnitude of the electric field strength E (V/m) at H, the midpoint of AB."
LD089,LD,electrostatics_field,3.28 × 10^4,V/m,constant_answer_code,,"Given two electric charges q1 = 4.1 × 10^-10 C and q2 = −4.1 × 10^-10 C, placed at points A and B in air, with a separation AB = 2 cm. Determine the magnitude of the electric field strength E (in V/m) at point M, where MA = 1 cm and MB = 3 cm."
LD090,LD,electrostatics_field,9 × 10^3,V/m,constant_answer_code,,"Two electric charges, q1 = 4.1 × 10^-10 C and q2 = −4.1 × 10^-10 C, are placed at points A and B in air, with AB = 2 cm. Determine the magnitude of the electric field E (in V/m) at point N, given that triangle NAB is an equilateral triangle."
LD091,LD,electrostatics_field,4.32 × 10^5,V/m,constant_answer_code,,"Two electric charges, q1 = -10 × 10⁻⁸ C and q2 = 10 × 10⁻⁸ C, are placed at points A and B in air, with AB = 6 cm. Determine the electric field vector at point M, which lies on the perpendicular bisector of AB and is 4 cm from AB."
LD092,LD,electrostatics_field,2459,V/m,constant_answer_code,,"A right-angled triangle ABC has its right angle at A. The side lengths are AB = 30 cm, AC = 40 cm, and BC = 50 cm (the hypotenuse). Identical point charges, q = 10 × 10⁻⁹ C, are placed at each of the three vertices (A, B, and C). Determine the electric field vector at point H, which is the foot of the altitude from vertex A to the hypotenuse BC."
LD094,LD,electrostatics_field,5.625 × 10^7,V/m,constant_answer_code,,"Two point charges q1 = +2 × 10^-6 C and q2 = −2 × 10^-6 C are placed at points A and B, separated by 6 cm in air. Calculate the net electric field strength at point M, which is on the line connecting A and B, 2 cm away from q1."
LD095,LD,electrostatics_field,0,V/m,constant_answer_code,,"Two electric charges, q1 = +1 × 10^-6 C and q2 = +1 × 10^-6 C, are placed at points A and B, separated by 8 cm. Calculate the total (or net) electric field strength at the midpoint of AB."
LD096,LD,electrostatics_field,0,V/m,constant_answer_code,,"Three equal, like-signed electric charges q = 2 × 10^-6 C are placed at the three vertices of an equilateral triangle with a side length of 6 cm. Calculate the electric field strength at the center of the triangle."
LD097,LD,electrostatics_field,3.75 × 10^7,V/m,constant_answer_code,,"Two electric charges q1 = +3 × 10^-6 C and q2 = +4 × 10^-6 C are placed at points A and B, which are 5 cm apart. Calculate the resultant electric field strength at point M, which is 3 cm from A and 4 cm from B."
LD098,LD,electrostatics_field,1.152 × 10^7,V/m,constant_answer_code,,"Two point charges q1 = −2 × 10^-6 C and q2 = −2 × 10^-6 C are placed at points A and B, 6 cm apart. Calculate the resultant electric field strength at point C, which lies on the perpendicular bisector of AB, at a distance of 4 cm from AB."
LD100,LD,electrostatics_field,5.67 × 10^6,V/m,constant_answer_code,,"Two electric charges, q1 = +3 × 10^-6 C and q2 = −3 × 10^-6 C, are placed at points A and B, separated by 10 cm. Point M lies on the perpendicular bisector of AB, at a distance of 6 cm from the line segment AB. Calculate the resultant electric field strength at M."
LD103,LD,electrostatics_force,1.480,N,constant_answer_code,,"Two point charges q1 = -4 × 10^-8 C and q2 = -9 × 10^-8 C are placed at points A and B, which are 9 cm apart in the air. A third charge q3 = -1 × 10^-8 C is placed at point C, such that the distance from C to A is 10 cm and the distance from C to B is 8 cm. Calculate the net electric force acting on q3."
LD104,LD,electrostatics_force,0.175,N,constant_answer_code,,"Two charges q1 = -8 × 10^-7 C and q2 = -9 × 10^-7 C are placed at points A and B, respectively, 12 cm apart in air. A charge q3 = +7 × 10^-7 C is placed at point C, such that the distance from C to A is 6 cm and from C to B is 6 cm. Calculate the net electric force acting on q3."
LD105,LD,electrostatics_force,0.058,N,constant_answer_code,,"Two electric charges q1 = +4 × 10^-8 C and q2 = +9 × 10^-8 C are placed at two points A and B, 5 cm apart, in the air. A third charge q3 = -9 × 10^-8 C is placed at point C, given that the distance from C to A is 3 cm and from C to B is 4 cm. Calculate the net electrostatic force acting on q3."
LD107,LD,electrostatics_force,1.116*10^-3,N,constant_answer_code,,"Two electric charges q1 = -6 × 10^-8 C and q2 = +5 × 10^-8 C are placed at two points A and B, 8 cm apart, in air. A charge q3 = +2 × 10^-8 C is placed at point C, knowing that the distance from C to A is 10 cm and from C to B is 8 cm. Calculate the net electric force acting on q3."
LD109,LD,electrostatics_force,3.5*10^-3,N,constant_answer_code,,"Two charges q1 = -2 × 10^-8 C and q2 = -5 × 10^-8 C are placed at points A and B, 12 cm apart in the air. A third charge q3 = -5 × 10^-8 C is placed at point C, given that the distance from C to A is 5 cm and the distance from C to B is 9 cm. Calculate the net electric force acting on q3."
LD112,LD,electrostatics_force,1.3*10^-3,N,constant_answer_code,,"Two electric charges, q1 = +5 × 10^-8 C and q2 = +2 × 10^-8 C, are placed at two points A and B, separated by 12 cm in the air. A third charge, q3 = -2 × 10^-8 C, is placed at point C, with the distance from C to A being 8 cm and the distance from C to B being 6 cm. Calculate the net electric force acting on q3."
LD115,LD,electrostatics_force,0.036,N,constant_answer_code,,"Two point charges q1 = +5 × 10^-8 C and q2 = +6 × 10^-8 C are placed at points A and B, respectively, 15 cm apart in air. A third charge q3 = -7 × 10^-8 C is placed at point C, such that the distance from C to A is 3 cm and the distance from C to B is 17 cm. Calculate the net electric force acting on q3."
LD117,LD,electrostatics_force,0.734*10^-3,N,constant_answer_code,,"Two electric charges, q1 = -3 × 10^-8 C and q2 = -6 × 10^-8 C, are placed at points A and B, separated by 17 cm in the air. A third charge, q3 = +3 × 10^-8 C, is placed at point C. Given that the distance from C to A is 8 cm and the distance from C to B is 9 cm. Calculate the net electric force acting on q3."
LD118,LD,electrostatics_force,4.83*10^-3,N,constant_answer_code,,"Two point charges, q1 = -8 × 10^-8 C and q2 = -2 × 10^-8 C, are placed at points A and B, 14 cm apart, in the air. A third charge, q3 = -7 × 10^-8 C, is placed at point C, such that the distance from C to A is 10 cm and the distance from C to B is 7 cm. Calculate the net electric force acting on q3."
LD120,LD,electrostatics_force,0.379*10^-3,N,constant_answer_code,,"Two electric charges q1 = +6 × 10^-8 C and q2 = +1 × 10^-8 C are placed at two points A and B, separated by 15 cm in air. A third charge q3 = -1 × 10^-8 C is placed at point C, with the distance from C to A being 14 cm and to B being 6 cm. Calculate the net electric force acting on q3."
LD124,LD,electrostatics_force,1.82*10^-3,N,constant_answer_code,,"Two point charges, q1 = +4 × 10^-8 C and q2 = -4 × 10^-8 C, are placed at points A and B, 10 cm apart. A test charge q = 10^-8 C is placed at point M, which is on the perpendicular bisector of the line segment AB, at a distance of 3 cm from AB. Calculate the magnitude of the net electric force exerted by q1 and q2 on q."
